dataset_id,duong_dan,loai_du_lieu,do_tin_cay,quality_score,freshness_score,coverage_score,completeness_score,operational_readiness
flight_price_signal_134457Z,datasets/gold/archive/2026-06-06/flight_price_signal_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_134457Z,datasets/gold/archive/2026-06-06/forecast_demand_scores_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_134457Z,datasets/gold/archive/2026-06-06/hotel_price_pressure_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_134457Z,datasets/gold/archive/2026-06-06/kiem_dinh_proxy_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_134457Z,datasets/gold/archive/2026-06-06/kpi_confidence_scores_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_134457Z,datasets/gold/archive/2026-06-06/kpi_scale_catalog_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_134457Z,datasets/gold/archive/2026-06-06/local_spending_poi_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_134457Z,datasets/gold/archive/2026-06-06/national_destination_alerts_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_134457Z,datasets/gold/archive/2026-06-06/news_action_recommendations_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_134457Z,datasets/gold/archive/2026-06-06/news_events_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_134457Z,datasets/gold/archive/2026-06-06/news_risk_signals_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_134457Z,datasets/gold/archive/2026-06-06/proxy_vs_nearrealtime_comparison_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_134457Z,datasets/gold/archive/2026-06-06/redistribution_features_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_134457Z,datasets/gold/archive/2026-06-06/thoi_tiet_hien_tai_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_134457Z,datasets/gold/archive/2026-06-06/ticket_pressure_scores_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_134457Z,datasets/gold/archive/2026-06-06/xep_hang_canh_bao_toan_quoc_134457Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_192421Z,datasets/gold/archive/2026-06-07/attraction_ticket_catalog_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_192421Z,datasets/gold/archive/2026-06-07/danh_sach_diem_den_mo_rong_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_192421Z,datasets/gold/archive/2026-06-07/de_xuat_hieu_qua_kinh_te_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_192421Z,datasets/gold/archive/2026-06-07/du_bao_thoi_tiet_7_ngay_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_192421Z,datasets/gold/archive/2026-06-07/economic_action_recommendations_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_192421Z,datasets/gold/archive/2026-06-07/flight_price_signal_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_192421Z,datasets/gold/archive/2026-06-07/forecast_demand_scores_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_192421Z,datasets/gold/archive/2026-06-07/hotel_price_pressure_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_192421Z,datasets/gold/archive/2026-06-07/kiem_dinh_proxy_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_192421Z,datasets/gold/archive/2026-06-07/kpi_confidence_scores_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_192421Z,datasets/gold/archive/2026-06-07/kpi_scale_catalog_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_192421Z,datasets/gold/archive/2026-06-07/local_spending_poi_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_192421Z,datasets/gold/archive/2026-06-07/national_destination_alerts_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_192421Z,datasets/gold/archive/2026-06-07/news_action_recommendations_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_192421Z,datasets/gold/archive/2026-06-07/news_events_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_192421Z,datasets/gold/archive/2026-06-07/news_risk_signals_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_192421Z,datasets/gold/archive/2026-06-07/proxy_vs_nearrealtime_comparison_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_192421Z,datasets/gold/archive/2026-06-07/redistribution_features_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_192421Z,datasets/gold/archive/2026-06-07/thoi_tiet_hien_tai_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_192421Z,datasets/gold/archive/2026-06-07/ticket_pressure_scores_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_192421Z,datasets/gold/archive/2026-06-07/xep_hang_canh_bao_toan_quoc_192421Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_040056Z,datasets/gold/archive/2026-06-07/attraction_ticket_catalog_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_040056Z,datasets/gold/archive/2026-06-07/danh_sach_diem_den_mo_rong_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_040056Z,datasets/gold/archive/2026-06-07/de_xuat_hieu_qua_kinh_te_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_040056Z,datasets/gold/archive/2026-06-07/du_bao_thoi_tiet_7_ngay_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_040056Z,datasets/gold/archive/2026-06-07/economic_action_recommendations_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_040056Z,datasets/gold/archive/2026-06-07/flight_price_signal_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_040056Z,datasets/gold/archive/2026-06-07/forecast_demand_scores_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_040056Z,datasets/gold/archive/2026-06-07/hotel_price_pressure_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_040056Z,datasets/gold/archive/2026-06-07/kiem_dinh_proxy_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_040056Z,datasets/gold/archive/2026-06-07/kpi_confidence_scores_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_040056Z,datasets/gold/archive/2026-06-07/kpi_scale_catalog_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_040056Z,datasets/gold/archive/2026-06-07/local_spending_poi_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_040056Z,datasets/gold/archive/2026-06-07/national_destination_alerts_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_040056Z,datasets/gold/archive/2026-06-07/news_action_recommendations_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_040056Z,datasets/gold/archive/2026-06-07/news_events_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_040056Z,datasets/gold/archive/2026-06-07/news_risk_signals_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_040056Z,datasets/gold/archive/2026-06-07/proxy_vs_nearrealtime_comparison_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_040056Z,datasets/gold/archive/2026-06-07/redistribution_features_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_040056Z,datasets/gold/archive/2026-06-07/thoi_tiet_hien_tai_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_040056Z,datasets/gold/archive/2026-06-07/ticket_pressure_scores_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_040056Z,datasets/gold/archive/2026-06-07/xep_hang_canh_bao_toan_quoc_040056Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_085659Z,datasets/gold/archive/2026-06-07/attraction_ticket_catalog_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_085659Z,datasets/gold/archive/2026-06-07/danh_sach_diem_den_mo_rong_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_085659Z,datasets/gold/archive/2026-06-07/de_xuat_hieu_qua_kinh_te_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_085659Z,datasets/gold/archive/2026-06-07/du_bao_thoi_tiet_7_ngay_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_085659Z,datasets/gold/archive/2026-06-07/economic_action_recommendations_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_085659Z,datasets/gold/archive/2026-06-07/flight_price_signal_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_085659Z,datasets/gold/archive/2026-06-07/forecast_demand_scores_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_085659Z,datasets/gold/archive/2026-06-07/hotel_price_pressure_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_085659Z,datasets/gold/archive/2026-06-07/kiem_dinh_proxy_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_085659Z,datasets/gold/archive/2026-06-07/kpi_confidence_scores_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_085659Z,datasets/gold/archive/2026-06-07/kpi_scale_catalog_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_085659Z,datasets/gold/archive/2026-06-07/local_spending_poi_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_085659Z,datasets/gold/archive/2026-06-07/national_destination_alerts_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_085659Z,datasets/gold/archive/2026-06-07/news_action_recommendations_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_085659Z,datasets/gold/archive/2026-06-07/news_events_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_085659Z,datasets/gold/archive/2026-06-07/news_risk_signals_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_085659Z,datasets/gold/archive/2026-06-07/proxy_vs_nearrealtime_comparison_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_085659Z,datasets/gold/archive/2026-06-07/redistribution_features_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_085659Z,datasets/gold/archive/2026-06-07/thoi_tiet_hien_tai_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_085659Z,datasets/gold/archive/2026-06-07/ticket_pressure_scores_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_085659Z,datasets/gold/archive/2026-06-07/xep_hang_canh_bao_toan_quoc_085659Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_135400Z,datasets/gold/archive/2026-06-07/attraction_ticket_catalog_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_135400Z,datasets/gold/archive/2026-06-07/danh_sach_diem_den_mo_rong_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_135400Z,datasets/gold/archive/2026-06-07/de_xuat_hieu_qua_kinh_te_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_135400Z,datasets/gold/archive/2026-06-07/du_bao_thoi_tiet_7_ngay_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_135400Z,datasets/gold/archive/2026-06-07/economic_action_recommendations_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_135400Z,datasets/gold/archive/2026-06-07/flight_price_signal_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_135400Z,datasets/gold/archive/2026-06-07/forecast_demand_scores_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_135400Z,datasets/gold/archive/2026-06-07/hotel_price_pressure_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_135400Z,datasets/gold/archive/2026-06-07/kiem_dinh_proxy_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_135400Z,datasets/gold/archive/2026-06-07/kpi_confidence_scores_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_135400Z,datasets/gold/archive/2026-06-07/kpi_scale_catalog_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_135400Z,datasets/gold/archive/2026-06-07/local_spending_poi_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_135400Z,datasets/gold/archive/2026-06-07/national_destination_alerts_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_135400Z,datasets/gold/archive/2026-06-07/news_action_recommendations_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_135400Z,datasets/gold/archive/2026-06-07/news_events_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_135400Z,datasets/gold/archive/2026-06-07/news_risk_signals_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_135400Z,datasets/gold/archive/2026-06-07/proxy_vs_nearrealtime_comparison_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_135400Z,datasets/gold/archive/2026-06-07/redistribution_features_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_135400Z,datasets/gold/archive/2026-06-07/thoi_tiet_hien_tai_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_135400Z,datasets/gold/archive/2026-06-07/ticket_pressure_scores_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_135400Z,datasets/gold/archive/2026-06-07/xep_hang_canh_bao_toan_quoc_135400Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_192329Z,datasets/gold/archive/2026-06-08/attraction_ticket_catalog_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_192329Z,datasets/gold/archive/2026-06-08/danh_sach_diem_den_mo_rong_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_192329Z,datasets/gold/archive/2026-06-08/de_xuat_hieu_qua_kinh_te_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_192329Z,datasets/gold/archive/2026-06-08/du_bao_thoi_tiet_7_ngay_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_192329Z,datasets/gold/archive/2026-06-08/economic_action_recommendations_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_192329Z,datasets/gold/archive/2026-06-08/flight_price_signal_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_192329Z,datasets/gold/archive/2026-06-08/forecast_demand_scores_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_192329Z,datasets/gold/archive/2026-06-08/hotel_price_pressure_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_192329Z,datasets/gold/archive/2026-06-08/kiem_dinh_proxy_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_192329Z,datasets/gold/archive/2026-06-08/kpi_confidence_scores_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_192329Z,datasets/gold/archive/2026-06-08/kpi_scale_catalog_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_192329Z,datasets/gold/archive/2026-06-08/local_spending_poi_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_192329Z,datasets/gold/archive/2026-06-08/national_destination_alerts_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_192329Z,datasets/gold/archive/2026-06-08/news_action_recommendations_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_192329Z,datasets/gold/archive/2026-06-08/news_events_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_192329Z,datasets/gold/archive/2026-06-08/news_risk_signals_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_192329Z,datasets/gold/archive/2026-06-08/proxy_vs_nearrealtime_comparison_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_192329Z,datasets/gold/archive/2026-06-08/redistribution_features_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_192329Z,datasets/gold/archive/2026-06-08/thoi_tiet_hien_tai_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_192329Z,datasets/gold/archive/2026-06-08/ticket_pressure_scores_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_192329Z,datasets/gold/archive/2026-06-08/xep_hang_canh_bao_toan_quoc_192329Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_040510Z,datasets/gold/archive/2026-06-08/attraction_ticket_catalog_040510Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_040510Z,datasets/gold/archive/2026-06-08/danh_sach_diem_den_mo_rong_040510Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_040510Z,datasets/gold/archive/2026-06-08/de_xuat_hieu_qua_kinh_te_040510Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_040510Z,datasets/gold/archive/2026-06-08/du_bao_thoi_tiet_7_ngay_040510Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_040510Z,datasets/gold/archive/2026-06-08/economic_action_recommendations_040510Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_040510Z,datasets/gold/archive/2026-06-08/flight_price_signal_040510Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_040510Z,datasets/gold/archive/2026-06-08/forecast_demand_scores_040510Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_040510Z,datasets/gold/archive/2026-06-08/hotel_price_pressure_040510Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
